grid_ids,species,total_area_km2,iucn_category
119,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
120,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
121,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
122,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
123,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
124,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
125,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
126,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
127,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
128,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
129,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
130,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
131,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
132,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
133,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
134,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
135,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
136,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
137,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
138,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
139,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
140,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
141,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
142,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
143,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
144,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
145,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
146,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
147,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
148,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
149,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
150,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
152,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
153,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
154,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
155,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
156,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
157,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
158,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
159,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
160,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
161,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
162,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
163,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
164,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
165,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
168,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
169,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
170,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
171,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
172,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
173,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
174,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
175,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
176,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
177,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
178,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
179,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
180,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
184,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
185,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
186,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
187,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
188,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
189,SYNGNATHIFORM_FISHES,912324.17,EN;LC;VU;NT;CR
